state,district,financial_year,metric,value,unit,source_url,notes
Haryana,Faridabad,2018-19,crm_machines_target_zero_till_seed_drill,10,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Faridabad,2018-19,crm_subsidy_target_zero_till_seed_drill,2.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Faridabad,2018-19,crm_machines_target_rotavator,10,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Faridabad,2018-19,crm_subsidy_target_rotavator,5.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Faridabad,2018-19,crm_machines_target_total,45,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Faridabad,2018-19,crm_subsidy_target_total,25.125,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_machines_target_super_straw_management_system_sms,10,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_subsidy_target_super_straw_management_system_sms,7.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_machines_target_happy_seeder,50,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_subsidy_target_happy_seeder,33.75,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_machines_target_paddy_straw_chopper_shredder_mulcher,30,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_subsidy_target_paddy_straw_chopper_shredder_mulcher,37.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_machines_target_shrub_master_cutter_cum_spreader,10,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_subsidy_target_shrub_master_cutter_cum_spreader,2.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_machines_target_reversible_mb_plough,30,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_subsidy_target_reversible_mb_plough,33.75,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_machines_target_rotary_slasher,10,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_subsidy_target_rotary_slasher,2.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_machines_target_zero_till_seed_drill,40,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_subsidy_target_zero_till_seed_drill,10.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_machines_target_rotavator,21,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_subsidy_target_rotavator,10.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_machines_target_total,201,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Palwal,2018-19,crm_subsidy_target_total,137.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_machines_target_super_straw_management_system_sms,5,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_subsidy_target_super_straw_management_system_sms,3.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_machines_target_happy_seeder,5,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_subsidy_target_happy_seeder,3.375,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_machines_target_paddy_straw_chopper_shredder_mulcher,10,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_subsidy_target_paddy_straw_chopper_shredder_mulcher,12.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_machines_target_shrub_master_cutter_cum_spreader,5,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_subsidy_target_shrub_master_cutter_cum_spreader,1.25,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_machines_target_reversible_mb_plough,5,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_subsidy_target_reversible_mb_plough,5.625,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_machines_target_rotary_slasher,5,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_subsidy_target_rotary_slasher,1.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_machines_target_zero_till_seed_drill,10,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_subsidy_target_zero_till_seed_drill,2.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_machines_target_rotavator,10,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_subsidy_target_rotavator,5.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_machines_target_total,55,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Panchkula,2018-19,crm_subsidy_target_total,34.75,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Karnal,2017-18,crm_chc_established,27,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: CHCs established during 2017-18)"
Haryana,Karnal,2018-19,crm_chc_target,120,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: proposed to be established 2018-19)"
Haryana,Kaithal,2017-18,crm_chc_established,19,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: CHCs established during 2017-18)"
Haryana,Kaithal,2018-19,crm_chc_target,112,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: proposed to be established 2018-19)"
Haryana,Jind,2017-18,crm_chc_established,47,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: CHCs established during 2017-18)"
Haryana,Jind,2018-19,crm_chc_target,90,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: proposed to be established 2018-19)"
Haryana,Kurukshetra,2017-18,crm_chc_established,19,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: CHCs established during 2017-18)"
Haryana,Kurukshetra,2018-19,crm_chc_target,100,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: proposed to be established 2018-19)"
Haryana,Fatehabad,2017-18,crm_chc_established,73,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: CHCs established during 2017-18)"
Haryana,Fatehabad,2018-19,crm_chc_target,50,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: proposed to be established 2018-19)"
Haryana,Sonipat,2017-18,crm_chc_established,40,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: CHCs established during 2017-18)"
Haryana,Sonipat,2018-19,crm_chc_target,60,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: proposed to be established 2018-19)"
Haryana,Sirsa,2017-18,crm_chc_established,70,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: CHCs established during 2017-18)"
Haryana,Sirsa,2018-19,crm_chc_target,50,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: proposed to be established 2018-19)"
Haryana,Ambala,2017-18,crm_chc_established,0,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: CHCs established during 2017-18)"
Haryana,Ambala,2018-19,crm_chc_target,60,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: proposed to be established 2018-19)"
Haryana,Yamunanagar,2017-18,crm_chc_established,4,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: CHCs established during 2017-18)"
Haryana,Yamunanagar,2018-19,crm_chc_target,60,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: proposed to be established 2018-19)"
Haryana,Panipat,2017-18,crm_chc_established,14,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: CHCs established during 2017-18)"
Haryana,Panipat,2018-19,crm_chc_target,50,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: proposed to be established 2018-19)"
Haryana,Hisar,2017-18,crm_chc_established,82,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: CHCs established during 2017-18)"
Haryana,Hisar,2018-19,crm_chc_target,10,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: proposed to be established 2018-19)"
Haryana,Rohtak,2017-18,crm_chc_established,22,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: CHCs established during 2017-18)"
Haryana,Rohtak,2018-19,crm_chc_target,30,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: proposed to be established 2018-19)"
Haryana,Jhajjar,2017-18,crm_chc_established,0,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: CHCs established during 2017-18)"
Haryana,Jhajjar,2018-19,crm_chc_target,40,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: proposed to be established 2018-19)"
Haryana,Palwal,2017-18,crm_chc_established,0,CHCs,https://web.archive.org/web/2018id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_targets_for_Establishment_of_Custom_Hiring_Centres_2018-19.pdf,"Haryana Agri Dept 'District wise Targets for Establishment of Custom Hiring Centres, In-Situ CRM 2018-19'. Retrieved via Wayback Machine. (col: CHCs established during 2017-18)"
